,name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,room_Entire home/apt,room_Hotel room,room_Private room,room_Shared room,price_category,review_day,review_month,review_year
4966,คอนโดศุภาลัยเวลลิงตัน2,ฐิตารี,Huai Khwang,13.76562,100.58187,Private room,33000,7,0,3,364,False,False,True,False,High,11,12,2022
4967,ฺBangkok Sanookdee (room for 6),Noparat,Khlong San,13.72116,100.49915,Hotel room,1698,1,9,5,161,False,True,False,False,Medium,18,2,2020
4968,Studio 1 BR. 1.5km Huai Khwang MRT. Gym,Mok,Huai Khwang,13.7696,100.58279,Private room,680,1,6,13,118,False,False,True,False,Low,17,7,2019
4969,3 person in Room 1.5 KM From Huai Khwang MRT,Mok,Huai Khwang,13.7696,100.58279,Private room,890,1,0,13,118,False,False,True,False,Low,11,12,2022
4970,"Cozy & stylist Entire1BR nearBTS  freeWifi,Netflix",Panjaporn,Phasi Charoen,13.73863,100.44702,Entire home/apt,900,1,20,1,234,True,False,False,False,Low,16,10,2022
4971,The Chatbox Silom Hostel - King Size Bedroom,Suwannicha,Bang Rak,13.72785,100.52678,Hotel room,1000,1,0,2,1,False,True,False,False,Low,11,12,2022
4972,Breezy Apt @Heart of BKK/5min walk to BTS/4-10pax,Max,Parthum Wan,13.74534,100.54992,Entire home/apt,4571,2,155,36,126,True,False,False,False,High,13,12,2022
4973,Economy Twin ～ Chamberlain Boutique House (有接机服务）,Fing,Bang Rak,13.7232,100.5173,Private room,1200,1,3,14,365,False,False,True,False,Medium,10,2,2019
4974,ศิริเพลสอพาร์ทเม้นท์ SiriplaceApartment บางขุนนนท์,จตุพร,Bangkok Noi,13.76422,100.4724,Private room,600,1,1,1,180,False,False,True,False,Low,17,4,2018
4975,Refurbished 2 bedroom retreat with Pool Access,Baker,Vadhana,13.73017,100.57244,Entire home/apt,4280,3,112,9,23,True,False,False,False,High,24,12,2022
4976,One-bed one-living 80m2 apt niceview near Emporium,Wiset,Vadhana,13.74339,100.56867,Entire home/apt,2000,2,0,22,86,True,False,False,False,Medium,11,12,2022
4977,Private comfort room for 6-8 friends next to MRT,Ormmie,Bangkok Yai,13.74017,100.48539,Hotel room,2510,1,0,5,364,False,True,False,False,High,11,12,2022
4978,Luxury Hostel -1 Bed in 6 mixed Dormitory room @The Printing House Poshtel- close to tourists attractions.,The Printing House,Phra Nakhon,13.75481,100.50137,Shared room,677,1,3,8,365,False,False,False,True,Low,2,5,2019
4980,Sukhumvit Emporium | ONLY 3 min to BTS Phrom Phong,Kannika,Khlong Toei,13.72051,100.57616,Entire home/apt,1697,2,7,1,0,True,False,False,False,Medium,23,2,2019
4981,SupraRoom #1BD Khoasan RD & ChaoPhaya River,Supranee,Bangkok Noi,13.78414,100.46955,Private room,12397,1,2,2,273,False,False,True,False,High,4,3,2020
4982,Chadasa’s Clover,Chadasa,Vadhana,13.7358,100.58378,Private room,1150,4,6,2,172,False,False,True,False,Medium,5,5,2019
4983,PAMAhouse : Room for Family or Friends 6 persons,Kasipa,Khlong San,13.71112,100.4973,Private room,2250,1,1,9,357,False,False,True,False,High,11,11,2018
4984,空调独立双人标准间，距离火车夜市超级近,Xiaoxun,Din Daeng,13.76333,100.56599,Private room,750,1,4,7,179,False,False,True,False,Low,4,12,2018
4986,"Luxury Hostel- 1 Bed in 6 Female only Dormitory with a nice Balcony and En- suite Bathroom @ The Printing House Poshtel- historical place, near to main attractions such as Grand Palace, Khao Sarn Road.",The Printing House,Phra Nakhon,13.75481,100.50137,Shared room,762,1,2,8,363,False,False,False,True,Low,10,9,2019
4987,Luxury RiverView♥Sky Pool♡Gym♡WIFI♥2min BTS & Pier,Samuel,Sathon,13.71813,100.51564,Entire home/apt,2047,7,48,1,80,True,False,False,False,High,28,6,2021
4988,Luxury Hostel -1 Bed in 8MIxed Dormitory room@ The Printing House Poshtel- close to tourists attractions,The Printing House,Phra Nakhon,13.75481,100.50137,Shared room,714,1,1,8,364,False,False,False,True,Low,31,12,2019
4989,The Chatbox Silom Hostel - Family Room,Suwannicha,Bang Rak,13.72784,100.52673,Private room,1800,1,5,2,1,False,False,True,False,Medium,16,4,2019
4991,Family room- 1 queen bed and bunk bed. Suit for 4 persons-shared bathroom,The Printing House,Phra Nakhon,13.75481,100.50137,Private room,2243,1,1,8,308,False,False,True,False,High,4,3,2020
4992,Deluxe Room @ The Printing House Poshtel (Room Only)- close to tourist attractions,The Printing House,Phra Nakhon,13.75481,100.50137,Private room,2062,1,2,8,0,False,False,True,False,High,30,10,2019
4993,Deluxe Room in Hostel @The  Printing House Poshtel (Double Breakfast)- close to tourist attractions,The Printing House,Phra Nakhon,13.75481,100.50137,Private room,2418,1,0,8,340,False,False,True,False,High,11,12,2022
4994,Deluxe Room in Hostel @ The Printing House Poshtel (Single breakfast)-close to tourist attractions.,The Printing House,Phra Nakhon,13.75481,100.50137,Private room,1989,1,0,8,0,False,False,True,False,Medium,11,12,2022
4995,"Luxury Hostel -1 bed in 4 mixed Dormitory room @ The Printing House Poshtel- historical place, near to main attractions such as Grand Palace, Khao Sarn Road. Shared bathroom",The Printing House,Phra Nakhon,13.75481,100.50137,Shared room,677,1,25,8,364,False,False,False,True,Low,6,12,2022
4996,No.2 Duplex lounge 5m to BTS Asoke for Frns&Family,Cornerstone,Khlong Toei,13.73324,100.56472,Entire home/apt,2907,1,23,4,313,True,False,False,False,High,28,11,2022
4997,The Bangkok Luxury Room,Rjeab,Vadhana,13.73163,100.57359,Entire home/apt,5900,2,2,1,178,True,False,False,False,High,15,4,2019
4998,"Cozy, quiet, comfy, affordable 1 bdr getaway! (11)",Katherine,Vadhana,13.72284,100.59665,Private room,1000,2,1,2,0,False,False,True,False,Low,5,12,2018
4999,∞❤  Warm&Cozy Room ❤∞  5 mins to Siam Paragon/MBK∞,Palmy,Parthum Wan,13.74171,100.52547,Entire home/apt,5828,2,40,1,364,True,False,False,False,High,12,11,2019
5000,One step to sky train/mall/rooftop pool gym/*SALE,Irene,Vadhana,13.71546,100.59243,Entire home/apt,1200,2,13,2,67,True,False,False,False,Medium,16,3,2019
5001,"Cozy, quiet, comfy, affordable 1 bdr getaway! (10)",Katherine,Vadhana,13.73496,100.60281,Private room,1000,2,2,2,0,False,False,True,False,Low,2,1,2020
5002,Sail Us Home  - NaNa BTS 5mins,Live&Stay,Vadhana,13.743,100.55537,Entire home/apt,2127,1,55,11,346,True,False,False,False,High,14,12,2022
5003,มีสินดีอพาร์ทเมนท์คอนโด ทดลองอยู่ 7 วันก่อนทำสัญญา,Mee Sin Dee Apartment Condo,Pra Wet,13.68903,100.64036,Private room,650,7,3,2,89,False,False,True,False,Low,9,6,2022
5004,The perfect place (1min from Bts.) easy to travel,Packky,Chom Thong,13.71278,100.46658,Entire home/apt,1290,2,17,2,358,True,False,False,False,Medium,25,12,2022
5005,"Room near JJ market , from BTS Ratchayotin  800m",Poon,Chatu Chak,13.83044,100.57337,Entire home/apt,600,1,28,2,56,True,False,False,False,Low,16,11,2020
5006,aSpace condominium,Pornpol,Suanluang,13.70807,100.62965,Entire home/apt,700,2,1,1,364,True,False,False,False,Low,17,6,2019
5008,"House near JJ market , from BTS Ratchayotin  800m",Poon,Chatu Chak,13.83149,100.5738,Entire home/apt,1800,1,19,2,56,True,False,False,False,Medium,1,3,2020
5009,Lamurr Sukhumvit 41 near BTS @center of Bangkok 2,Alongkorn,Khlong Toei,13.72801,100.57183,Shared room,400,2,1,2,333,False,False,False,True,Low,3,12,2022
5010,Cana Mansion Room 316,Sugree,Bangkok Yai,13.72885,100.47635,Private room,700,2,0,3,364,False,False,True,False,Low,11,12,2022
5011,เดอะ ซี๊ด เมมโมรี่ สยาม,Kanjamol,Parthum Wan,13.74648,100.52938,Entire home/apt,5000,1,1,1,365,True,False,False,False,High,29,1,2019
5012,Young and cozy big bed room. Laptop friendly room.,Tor,Sathon,13.71774,100.51557,Hotel room,1787,2,0,7,361,False,True,False,False,Medium,11,12,2022
5013,ฺBangkok Sanookdee (private room),Noparat,Khlong San,13.72075,100.50351,Hotel room,789,1,9,5,159,False,True,False,False,Low,18,12,2022
5014,Room no.7/sweet escape-suite. 100m from bts s6,Tor,Bang Rak,13.71928,100.51718,Private room,1790,2,0,7,361,False,False,True,False,Medium,11,12,2022
5015,Deluxe room No ABF-BTS Asoke,Adhirat,Vadhana,13.73993,100.55944,Hotel room,3185,1,3,1,348,False,True,False,False,High,15,2,2021
5016,"Cozy, Comfort in Sukhumvit, BTS ASOKE",The Continent Hotel Bangkok,Vadhana,13.73637,100.56298,Hotel room,6813,1,2,5,358,False,True,False,False,High,17,11,2019
5017,"Lifestyle in Sukuhmvit - No Breakfast, BTS ASOKE",The Continent Hotel Bangkok,Khlong Toei,13.73611,100.56188,Hotel room,6513,1,1,5,358,False,True,False,False,High,26,10,2018
5018,■■10min BKK Airport■■ Mall&Train●ConvenienceStore●,Ryan,Lat Krabang,13.72327,100.74902,Entire home/apt,990,3,59,2,16,True,False,False,False,Low,7,12,2022
5019,"Vacation Bangkok,The Artistic Home R1 Photographer",Nattika,Khlong San,13.72714,100.50641,Private room,2000,1,1,2,86,False,False,True,False,Medium,10,11,2018
5020,"Opening Garden space in Bangkok No.2,Free WiFi",Keeradit,Lat Phrao,13.83376,100.62644,Entire home/apt,1100,3,16,2,363,True,False,False,False,Medium,15,12,2022
5022,Scenic View of Sukhumvit Road- BTS ASOKE,The Continent Hotel Bangkok,Khlong Toei,13.73611,100.56188,Hotel room,7113,1,21,5,365,False,True,False,False,High,2,12,2022
5023,4 Bed+4 Bath+Free Airport Pick Up+Daily Clean,Anne Araya,Phra Khanong,13.7003,100.60679,Entire home/apt,5031,1,2,25,320,True,False,False,False,High,9,7,2018
5024,working table/ bed/ cozy/quiet space. near bts s6,Tor,Bang Rak,13.71966,100.51713,Hotel room,1537,2,4,7,361,False,True,False,False,Medium,3,7,2019
5025,Friendship-sleep room. 2  beds. 100m from bts s6,Tor,Sathon,13.7178,100.51571,Hotel room,1805,2,1,7,361,False,True,False,False,Medium,20,11,2018
5026,The Winning Tower,Anekchai,Vadhana,13.73249,100.59788,Private room,2770,1,1,1,0,False,False,True,False,High,20,6,2018
5027,Happy home @Siam - Private Large &Clean for Family,Watchaphon,Suanluang,13.72481,100.63,Private room,6600,1,1,1,179,False,False,True,False,High,1,1,2019
5029,Deluxe Room with ABF · Deluxe Room with ABF · D...,Panitchaya,Khlong Toei,13.73791,100.55199,Hotel room,3121,1,2,22,57,False,True,False,False,High,15,10,2018
5030,Condo D'mura Ratchayotin near kaseteart university,Saranya,Chatu Chak,13.83599,100.5891,Private room,900,1,1,1,179,False,False,True,False,Low,2,5,2018
5031,Modern River View Apt. - Rooftop Pool -BTS (3),Angela,Sathon,13.71707,100.5163,Entire home/apt,1999,6,13,1,112,True,False,False,False,Medium,31,10,2022
5032,Private Apartment in Hippest Area 2 Bedroom 中文服务,Warissara,Vadhana,13.73183,100.58136,Entire home/apt,3199,5,12,1,359,True,False,False,False,High,26,7,2022
5033,Makkasan Asoke R1 Airport+Underground Train MRT,Yuthapume,Ratchathewi,13.74969,100.5601,Private room,1372,1,1,2,365,False,False,True,False,Medium,3,5,2018
5034,Supalai veranda  ratchavipha-pracha chuen,Perapan,Bang Sue,13.82577,100.53681,Private room,800,1,0,1,179,False,False,True,False,Low,11,12,2022
5035,에까마이 최고위치,Geunyoung,Vadhana,13.72669,100.58616,Entire home/apt,1800,3,1,1,180,True,False,False,False,Medium,1,1,2019
5036,"Rose Garden House,Old town BangkokBigFamily2BR(8P)",Sasi,Phra Nakhon,13.74813,100.49889,Private room,3500,1,2,24,361,False,False,True,False,High,22,12,2019
5037,"Baan Vaneeda, antique house w/secluded garden 103",Time,Phra Nakhon,13.75894,100.5032,Private room,1500,1,26,4,343,False,False,True,False,Medium,25,12,2022
5038,BRB Hostel Bangkok Silom Private ensuit room,BRB Hostel Bangkok Silom,Bang Rak,13.72707,100.52998,Private room,1250,1,0,2,364,False,False,True,False,Medium,11,12,2022
5039,31号60平米公寓，湄南河河景房+无边游泳池+海鲜自助+摩天轮夜市+预订接送机+前台24小时叫车。,李,Yan na wa,13.68784,100.5491,Entire home/apt,11143,2,62,1,0,True,False,False,False,High,17,2,2019
5040,Le Vanvarothai - 2bedroom (Saladaeng Residence),Nattawut,Bang Rak,13.726973,100.53743,Private room,2500,1,11,2,84,False,False,True,False,High,11,1,2022
5041,HOME AT BTS,Little,Chom Thong,13.69939,100.44196,Private room,2400,1,3,1,365,False,False,True,False,High,2,1,2020
5043,10 Single Beds Mixed Shared Bathroom,BRB Hostel Bangkok Silom,Bang Rak,13.72562,100.53134,Shared room,350,1,0,2,364,False,False,False,True,Low,11,12,2022
5044,"Lovely 1 bedroom condo with pool view,close to MRT",Sinra,Din Daeng,13.78116,100.57164,Entire home/apt,1000,2,2,1,56,True,False,False,False,Low,30,10,2022
5046,Studio room #8 in City+Near Sky Train+WIFI,Sunny,Phra Khanong,13.68612,100.60516,Entire home/apt,550,14,10,4,322,True,False,False,False,Low,22,10,2022
5049,"Netflix, King Bed, Skytrain, 50mbpsWiFi, 55""TV",Sunny,Chom Thong,13.71497,100.46473,Entire home/apt,1200,2,45,11,310,True,False,False,False,Medium,10,12,2022
5050,D25 Condo Thonglor Area Residential,Patcharapim,Vadhana,13.73995,100.58302,Private room,2500,1,0,1,364,False,False,True,False,High,11,12,2022
5051,2 Bedroom Near Huai Khwang MRT.,Mok,Huai Khwang,13.7696,100.58279,Private room,1850,1,2,13,118,False,False,True,False,Medium,4,1,2019
5052,"2 BRs, connecting door, free breakfast, near BTS",Thanawat,Khlong San,13.72276,100.51094,Hotel room,2100,1,14,6,225,False,True,False,False,High,26,12,2022
5053,"3 People Bedroom, with loft style, free breakfast.",Thanawat,Khlong San,13.72096,100.51085,Hotel room,1400,1,11,6,95,False,True,False,False,Medium,1,11,2019
5055,"Warm room White & Black design, Free breakfast.",Thanawat,Khlong San,13.72147,100.51075,Hotel room,1029,1,14,6,158,False,True,False,False,Low,22,11,2019
5056,"New Hotel near Skytrain and Boat Pier, Twin Rooms",Thanawat,Khlong San,13.72209,100.51008,Hotel room,1329,1,3,6,272,False,True,False,False,Medium,19,4,2019
5057,"Twinrooms, Loft style, Free breakfast, Icon Siam",Thanawat,Khlong San,13.72108,100.50975,Hotel room,1029,1,14,6,164,False,True,False,False,Low,12,1,2020
5058,"Heritage Shophouse in Chinatown, BKK (room no.2/2)",Dr. Piyamas,Samphanthawong,13.73586,100.51549,Private room,850,1,8,11,27,False,False,True,False,Low,23,11,2022
5059,"Classy studio w/ big bed, kitchen n all necessary3",Tuk,Yan na wa,13.70538,100.53679,Entire home/apt,3500,2,0,4,365,True,False,False,False,High,11,12,2022
5060,Baan Noppawong - Single Room,Kantasom,Phra Nakhon,13.75513,100.50118,Private room,1950,1,0,5,365,False,False,True,False,Medium,11,12,2022
5061,"Detached House for rent in bangkok 

$1200/month",Preeyawadee,Pra Wet,13.65808,100.69395,Private room,41557,1,0,1,365,False,False,True,False,High,11,12,2022
5062,Baan Noppawong - Deluxe Twin Room,Kantasom,Phra Nakhon,13.75538,100.49985,Private room,2900,1,0,5,365,False,False,True,False,High,11,12,2022
5064,Baan Noppawong - Deluxe Double Room,Kantasom,Phra Nakhon,13.75699,100.50165,Private room,2465,1,0,5,365,False,False,True,False,High,11,12,2022
5065,Baan Noppawong - Junior Suite Room,Kantasom,Phra Nakhon,13.7553,100.4998,Private room,3900,1,0,5,365,False,False,True,False,High,11,12,2022
5066,Baan Noppawong - Senior Suite Room,Kantasom,Phra Nakhon,13.75539,100.50038,Private room,4500,1,0,5,365,False,False,True,False,High,11,12,2022
5067,Pharam9 MRT地铁上盖，樓下新夜市Jodd Fairs，火车夜市5分钟步行，兩房兩廳一陽臺,Rose,Huai Khwang,13.76068,100.56775,Entire home/apt,2144,7,46,1,174,True,False,False,False,High,14,3,2020
5068,IVY Thonglor,Supakar,Vadhana,13.73822,100.58291,Entire home/apt,1900,2,16,1,253,True,False,False,False,Medium,31,8,2022
5070,Nice studio Apt on Ekamai,Pat,Huai Khwang,13.75298,100.58971,Private room,376,10,18,7,53,False,False,True,False,Low,2,8,2022
5071,Quang Ha Triple Studio,Quang Ha,Phra Nakhon,13.76122,100.49854,Private room,3013,1,10,1,180,False,False,True,False,High,5,8,2020
5072,Storey 2-Khao san 10 mins  Good river trip,Chanyika & Tang Mo,Bang Phlat,13.77136,100.49425,Private room,1500,2,31,3,346,False,False,True,False,Medium,23,2,2020
5073,Komfort Place Sathorn,ป๊อป,Sathon,13.71088,100.52824,Private room,800,2,0,3,73,False,False,True,False,Low,11,12,2022
5074,1 BR Deluxe with ABF · 1 BR Deluxe with ABF · 1 BR Deluxe with ABF · 1 BR Deluxe with ABF · 1 BR Deluxe with ABF · 1 BR Deluxe with ABF · 1 BR Deluxe with ABF · 1 BR Deluxe with ABF · 1 BR Deluxe with ABF · 45 sqm-Suite City View plus ABF -BTS Ploenchit,Panitchaya,Parthum Wan,13.74662,100.54971,Private room,6912,1,13,22,0,False,False,True,False,High,19,12,2019
5075,"50mbpsWiFi, 24Hr Mart Downstair,Skytrain1min,BITEC",Tiya,Bang Na,13.66801,100.60481,Entire home/apt,1114,2,49,2,306,True,False,False,False,Medium,4,12,2022
5078,Easiest access room close to BTS station,Nuthapol,Khlong Toei,13.72327,100.5712,Private room,3050,1,4,1,180,False,False,True,False,High,9,8,2018
5079,旅途中的家,Tianhao,Phra Khanong,13.68739,100.61776,Shared room,13000,1,0,1,180,False,False,False,True,High,11,12,2022
5080,Aspire Ratchada-Wongsawang,Kanokporn,Bang Sue,13.82006,100.53338,Private room,650,1,1,1,168,False,False,True,False,Low,6,9,2018
5081,Near Khao San Road only 10 mins New cozy room /303,Karn,Bangkok Noi,13.77531,100.47612,Hotel room,625,1,2,1,136,False,True,False,False,Low,16,6,2018
5082,"Cozy , Clean & Budget in Quiet Area of Bangkok",Ratikorn,Phasi Charoen,13.73882,100.44939,Entire home/apt,650,2,15,1,89,True,False,False,False,Low,5,2,2020
5083,Shop and Stay / Fully Kitchenette Apartment 38sqm,Manatcha,Vadhana,13.73032,100.57238,Hotel room,6579,1,1,2,0,False,True,False,False,High,29,3,2019
5084,A Charming Suite/Fully kitchenette 54sqm,Manatcha,Vadhana,13.7324,100.57216,Hotel room,7329,1,0,2,0,False,True,False,False,High,11,12,2022
5085,Modern Suite 52sqm/3Min to Sky Train(Nana Station),Panitchaya,Khlong Toei,13.73911,100.55377,Hotel room,7628,1,2,22,0,False,True,False,False,High,28,12,2018
5086,Clean Check-in My Hostel (Private 4 beds),Nuttawut,Ratchathewi,13.75115,100.52767,Private room,300000,1,1,5,365,False,False,True,False,High,10,2,2019
5088,"FREE PICK-UP ※ 3-min ASOK Skytrain, Netflix, Pool",N'Dee,Vadhana,13.73671,100.56266,Entire home/apt,5114,1,135,23,188,True,False,False,False,High,26,12,2022
5089,The best room n clean  @ Chatujak station,Jin,Chatu Chak,13.79753,100.55608,Private room,3200,7,3,1,270,False,False,True,False,High,20,7,2018
5091,"New deco n perfect std 4 couple @Sathorn, Chan Rd",Tuk,Yan na wa,13.70511,100.53521,Entire home/apt,3500,2,0,4,365,True,False,False,False,High,11,12,2022
5092,Comfy Check-in My Hostel (Private 2 beds-deluxe),Nuttawut,Ratchathewi,13.75098,100.52924,Private room,300000,1,6,5,365,False,False,True,False,High,9,7,2019
5093,Comfy Check-in My Hostel (Private 3 beds),Nuttawut,Ratchathewi,13.74978,100.52896,Private room,300000,1,2,5,365,False,False,True,False,High,29,12,2019
5095,BTS Bang Wa Station 2000 feets Room 105,Thap,Phasi Charoen,13.723,100.44893,Private room,650,1,1,3,365,False,False,True,False,Low,5,7,2019
5096,Newly Built Modern 3-Bedroom Villa wt Private Pool,Sumana,Lat Phrao,13.80186,100.61327,Entire home/apt,15831,3,8,1,360,True,False,False,False,High,4,3,2020
5098,"Near thonglor,night life + trendy modern",Lau,Vadhana,13.74315,100.58194,Entire home/apt,1199,3,2,1,168,True,False,False,False,Medium,10,8,2018
5099,Квартира в стиле Хай-Тек 2 спальны,Albina,Bangkok Yai,13.73133,100.46712,Entire home/apt,9217,1,0,1,180,True,False,False,False,High,11,12,2022
5100,Four Sisters Homestay :Family Room/China town/BKK,Nissorn,Samphanthawong,13.73171,100.51288,Private room,750,1,1,5,364,False,False,True,False,Low,23,12,2019
5101,"Luxury resort for golfers, 5 min to golf courses",Teerawat,Khlong Sam Wa,13.83926,100.6917,Private room,2900,2,0,3,365,False,False,True,False,High,11,12,2022
5103,Four Sisters Homestay :Family Room/China town/BKK,Nissorn,Samphanthawong,13.73255,100.51481,Private room,1050,1,6,5,358,False,False,True,False,Low,17,4,2019
5104,Four Sisters Homestay:Dorm Bed 3 ft/China town-BKK,Nissorn,Samphanthawong,13.73127,100.5132,Shared room,350,1,0,5,365,False,False,False,True,Low,11,12,2022
